Level;name;code;allfacet
1;SLICED BREAD FRENCH SLICE -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;WHITE SLICED BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;FANCY BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;BROWN BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;DANISH SLICED WHITE BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Wheat bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;MALTESE TYPE LOAF -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;WHOLEMEAL FRENCH SLICE -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E#F03.A06JA;A005E#F02.A06CN$F04.A001M$F12.A008H
1;BROWN SLICED BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E#F03.A06JA;A005E#F02.A06CN$F04.A001M$F12.A008H
1;WHOLE MEAL LOAF -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, brown;A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;SLICED BREAD -/- Not in list -/- -/- -/- Unknown -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;FRENCH SLICED WHITE BREAD -/- Not in list -/- -/- -/- Unknown -/- 4 -/- Wheat bread, white;A004Y#F03.A06JA;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;50 % WHOLEMEAL FLOUR -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Kneipp -/- wheat wholemeal, wheat flour, sugar, salt, water -/- 4 -/- 4 -/- Wheat bread, brown;A005E;A005E#F02.A06CN$F04.A001M$F12.A008H
1;MULTIGRAIN BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Loff -/- 4 -/- 4 -/- Wheat bread, white;A005L;A005L#F02.A06CN$F12.A008H
1;MULTIGRAIN BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Finbrød -/- 4 -/- 4 -/- Wheat bread, white;A005L;A005L#F02.A06CN$F12.A008H
1;MULTIGRAIN BREAD -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Pågens jättefranske -/- Pågen -/- Wheat flour, water, yeast, rapeseed oil, sugar, oat fiber, sourdough of wheat, wheat gluten, salt -/- 4 -/- 4 -/- Wheat bread, white;A005L#F04.A003X$F04.A036V;A005L#F02.A06CN$F12.A008H
1;50 % WHOLEMEAL FLOUR -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Coop idrettsbrød -/- Coop Norge a/s -/- wheat wholemeal, wheat flour, linseeds, sunflower seeds, sesame seeds -/- 4 -/- 4 -/- Wheat bread, brown, with oil seeds;A005E#F04.A015F;A005E#F02.A06CN$F04.A001M$F12.A008H
1;WHEAT ROLLS, WHITE -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Lyse rundstykker -/- 4 -/- 4 -/- Wheat rolls, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;WHEAT ROLLS, WHITE -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Fine rundstykker -/- 4 -/- 4 -/- Wheat rolls, white;A004Y;A004Y#F02.A06CN$F04.A001M$F12.A008H
1;BREAKFAST CEREALS -/- Not in list -/- -/- -/- Flaking -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;COUSSINS D'AVOINE -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BISCUITS PETIT DÉJEUNER, LAIT & 5 CÉRÉALES COMPLÈTES -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;CÉRÉALES COMPLÈTES -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;CRUESLI, AUX CÉRÉALES 4 NOIX -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- flocons d'avoine, blé, noix -/- 10 1 MUESLI -/- 10 1 -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;FITNESS NATURE, LE BLÉ COMPLET DE CÉRÉALES -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;KNUSPERKISSEN -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BARRES CÉRÉALES ET LAIT -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;WENIGER SÜSS, KNUSPER PUR -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Vollkorn-Haferflocken -/- 10 1 PORRIDGE -/- 10 1 -/- Breakfast cereals;A00DN;A00DN#F02.A068E$F27.A000G$F28.A07LG
1;FLOCONS DE RIZ ET DE BLÉ COMPLET CROUSTILLANTS AVEC DU MIEL ET DES CÉRÉALES MÉLANGÉES -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q#F27.A001D$F04.A033J;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;PÉTALES DE RIZ ET DE BLÉ COMPLET -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q#F27.A001D;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BISCUITS DE CÉRÉALES DE BLÉ COMPLET -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;MÉLANGE DE CÉRÉALES BISCUITÉES CHOCOLAT -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q#F04.A0EQD;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BLÉ COMPLET CONCENTRÉ DANS UN DÉLICIEUX ENROBAGE -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;CÉRÉALES AU BLÉ COMPLET ET AU CHOCOLAT -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q#F04.A0EQD;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;CÉRÉALES COMPLÈTES -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- blé complet -/- 5 -/- 5 -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;FILLIES, CÉRÉALES FOURRÉES AU LAIT -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BARRES RICHE EN FIBRE AU CHOCOLAT -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q#F04.A0EQD;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;CÉRÉALES POUR PETIT DÉJEUNER FOURRÉES AU LAIT -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BREAKFAST CEREALS -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BREAKFAST CEREALS -/- Not in list -/- Non-organic production -/- -/- Processed -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BREAKFAST CEREALS -/- Not in list -/- Organic production -/- Packed -/- Processed -/- Breakfast cereals;A0F4Q#F21.A07SE;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;ALL-BRAN -/- Not in list -/- -/- -/- Unknown -/- 5 -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;CEREALS -/- Not in list -/- -/- -/- Unknown -/- 5 -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;FITNESS CEREALS -/- Not in list -/- -/- -/- Unknown -/- 5 -/- Breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BREAKFAST CEREALS -/- Not in list -/- -/- Combined paper and film packaging -/- Processed -/- 10493870 -/- Breakfast cereals;A0F4Q#F19.A07PT;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;MIXED CEREAL FLAKES -/- Not in list -/- -/- -/- Flaking -/- Mixed cereal flakes;A00EM;A00EM#F02.A068E$F28.A07LG
1;PÉTALES CROUSTILLANTES AU RIZ ET AU BLÉ COMPLET -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 5 -/- 5 -/- Cereal flakes;A0F4Q#F27.A001D;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;PÉTALES DE RIZ ET DE BLÉ COMPLET -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 5 -/- 5 -/- Cereal flakes;A0F4Q#F27.A001D;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;PÉTALES DE MAÏS -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn flakes;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;BIO CLASSIC FLAKES -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn flakes;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORNFLAKES, BIO -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn flakes;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;BIO CORNFLAKES NATURAL - UNGESÜSST -/- Not in list -/- Organic production -/- No information -/- Processed -/- Corn flakes;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Corn flakes with sugar;A00DD#F04.A032H;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Millet flakes;A04QY#F27.A001B;A04QY#F02.A068E$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Corn flakes and nuts;A00DD#F04.A014C;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Corn flakes with honey and nuts;A00DD#F04.A033J;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Corn flakes with honey and sugar;A00DD#F04.A033J;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Corn flakes;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Rice flakes and chocolate;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Organic production -/- Packed -/- Flaking -/- Rye flakes;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Oat flakes with fruits;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Oat flakes, instant;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Oat flakes, wholemeal;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Rice and wheat flakes with chocolate;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Rice flakes;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Organic production -/- Packed -/- Flaking -/- Spelt flakes;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;SPELT FLAKES -/- Not in list -/- Organic production -/- Cardboard/paperboard -/- Flaking -/- Spelt flakes;A00EF#F19.A07PQ$F21.A07SE$F27.A001R;A00EF#F02.A068E$F27.A001M$F28.A07LG
1;WHEAT FLAKES -/- Not in list -/- Non-organic production -/- Plastic/plastic film -/- Flaking -/- Wheat flakes;A00EF#F19.A07PR;A00EF#F02.A068E$F27.A001M$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Organic production -/- Packed -/- Flaking -/- Wheat flakes;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;WHEAT FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Wheat flakes;A00EF;A00EF#F02.A068E$F27.A001M$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Oat bran flakes, with fruits;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Oat flakes;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Oat bran flakes;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;MIXED CEREAL FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Mixed cereal flakes;A00EM;A00EM#F02.A068E$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Non-organic production -/- Packed -/- Flaking -/- Mixed cereal flakes;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;CORN FLAKES -/- Not in list -/- Organic production -/- Packed -/- Flaking -/- Wheat flakes with chocolate and honey;A00DD#F21.A07SE;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;BRAN FLAKES -/- Not in list -/- -/- -/- Unknown -/- 5 -/- Oat bran flakes;A00DK;A00DK#F02.A068E$F10.A06HR$F27.A000G$F28.A07LG
1;CRUNCHY RICE AND WHEAT FLAKES -/- Not in list -/- -/- -/- Unknown -/- 5 -/- Rice and wheat flakes with chocolate;A00EM#F27.A001D$F27.A001N;A00EM#F02.A068E$F28.A07LG
1;MIXED CEREAL FLAKES -/- Not in list -/- -/- -/- Processed -/- Kellogs special K -/- Nordisk Kelloggs Aps -/- Rice (61%), wheat (17%), sugar, wheat gluten, skimmed milk powder, wheatgerm, salt, malt (barley) -/- 5 -/- 5 -/- Mixed cereal flakes;A00EM#F04.A001N$F04.A004Q$F04.A02PL$F04.A034B$F27.A001D;A00EM#F02.A068E$F28.A07LG
1;CORN FLAKES -/- Not in list -/- -/- -/- Processed -/- Corn Flakes -/- Euroshopper -/- 5 -/- 5 -/- Corn flakes;A00DD;A00DD#F02.A068E$F27.A000T$F28.A07LG
1;PREAPARED FOR EATING CEREALS PRODUCTS -/- Not in list -/- -/- -/- Flaking -/- Naujasis Nevežis, UAB -/- cereals -/- 5 -/- 5 -/- Mixed breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;SENSATIONS NATUREL, PÉPITES CROUSTILLANTES MULTICÉRÉALES -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- riz, de blé complet et d’orge -/- 5 -/- 5 -/- Mixed breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;ANNEAUX AUX 4 CÉRÉALES, HONEY RINGS -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 5 -/- 5 -/- Mixed breakfast cereals;A0F4Q#F04.A033J;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;BREAKFAST CEREALS MIXED CEREALS AND HONEY -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Breakfast cereals, mixed cereals and honey;A0F4Q#F04.A033J;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;MIXED BREAKFAST CEREALS -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Mixed breakfast cereals;A0F4Q;A0F4Q#F02.A068E$F28.A07LF$F28.A07LG
1;MUESLI -/- Not in list -/- Non-organic production -/- Cardboard/paperboard -/- Processed -/- Muesli;A00EK#F19.A07PQ;A00EK#F02.A06DZ
1;MUESLI -/- Not in list -/- Non-organic production -/- Plastic/plastic film -/- Processed -/- Muesli;A00EK#F19.A07PR;A00EK#F02.A06DZ
1;MUESLI -/- Not in list -/- Non-organic production -/- -/- Processed -/- Muesli;A00EK;A00EK#F02.A06DZ
1;MUESLI -/- Not in list -/- Organic production -/- Cardboard/paperboard -/- Processed -/- Muesli;A00EK#F19.A07PQ$F21.A07SE;A00EK#F02.A06DZ
1;MUESLI WITH CHOCOLATE -/- Not in list -/- Organic production -/- Packed -/- Processed -/- Muesli with chocolate;A00EL#F04.A0EQD$F21.A07SE;A00EL#F02.A06DZ
1;MUESLI BISCUIT -/- Not in list -/- Non-organic production -/- -/- Processed -/- Muesli bars;A00EY;A00EY#F02.A06DY
1;MUESLI MIXED -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Muesli, mixed;A00EL;A00EL#F02.A06DZ
1;MUESLI WITH FRUITS AND CHOCOLATE -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Muesli with fruits and chocolate;A00EL#F04.A04RK$F04.A0EQD;A00EL#F02.A06DZ
1;MUESLI WITH FRUITS AND NUTS -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Muesli with fruits and nuts;A00EL#F04.A04RK$F04.A014C;A00EL#F02.A06DZ
1;MUESLI NO ADDED SUGAR -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Muesli, no added sugar;A00EK#F10.A077K;A00EK#F02.A06DZ
1;MUESLI WITH FRUITS -/- Not in list -/- Non-organic production -/- Cardboard/paperboard -/- Processed -/- Muesli with fruits;A00EL#F04.A04RK$F19.A07PQ;A00EL#F02.A06DZ
1;MUESLI WITH FRUITS -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Muesli with fruits;A00EL#F04.A04RK;A00EL#F02.A06DZ
1;MUESLI WITH FRUITS -/- Not in list -/- Non-organic production -/- Packed -/- Processed -/- Muesli with fruits;A00EL#F04.A04RK;A00EL#F02.A06DZ
1;MUESLI WITH FRUITS -/- Not in list -/- Organic production -/- Cardboard/paperboard -/- Processed -/- Muesli with fruits;A00EL#F04.A04RK$F19.A07PQ$F21.A07SE;A00EL#F02.A06DZ
1;MUESLI NO ADDED SUGAR -/- Not in list -/- Organic production -/- Packed -/- Processed -/- Muesli, no added sugar;A00EK#F10.A077K$F21.A07SE;A00EK#F02.A06DZ
1;MUESLI NO ADDED SUGAR -/- Not in list -/- Non-organic production -/- Cardboard/paperboard -/- Processed -/- Muesli, no added sugar;A00EK#F10.A077K$F19.A07PQ;A00EK#F02.A06DZ
1;MUESLI WITH FRUITS -/- Not in list -/- -/- -/- Processed -/- Axa Godag fruktmusli -/- Lantmannen -/- 62% wholemeal wheat, oats, rye, 14% raisins, 9% pineapple cubes(sugar, pineapples), corn flour, 6% banana cubes (banana, coconut oil, sugar, honey, aroma), sugar, salt, malt -/- 5 -/- 5 -/- Muesli with fruits;A00EL#F04.A004B$F04.A003M$F04.A002Y$F04.A01ME$F04.A002Q$F04.A01LC;A00EL#F02.A06DZ
1;MUESLI, MIXED -/- Not in list -/- -/- -/- Processed -/- Landlord fruktmusli -/- Euroshopper -/- oat, wheat, raisins, rye, corn flakes, linseed, sunflower seeds, dried banana, rice flakes -/- 5 -/- 5 -/- Muesli, mixed;A00EL#F04.A000G$F04.A001N$F04.A01ME$F04.A001K$F04.A000T$F04.A015G$F04.A015L$F04.A01LC$F04.A001D;A00EL#F02.A06DZ
1;WITH CHOCOLATE -/- Not in list -/- -/- -/- Processed -/- Landlord kakaokuler -/- Euroshopper -/- maize and chocolate -/- 5 -/- 5 -/- Maize, popped, with sugar;A00DC#F04.A0EQD;A00DC#F02.A068F$F27.A000V$F28.A07LL
1;COATED WITH HONEY -/- Not in list -/- -/- -/- Processed -/- Honey puffs -/- First price -/- wheat and honey -/- 5 -/- 5 -/- Wheat, popped, with sugar;A00EE#F04.A033J;A00EE#F02.A068F$F27.A001M$F28.A07LL
1;OAT PORRIDGE -/- Not in list -/- -/- -/- Processed -/- Bjørn lettkokte havregryn -/- Lantmannen -/- oatmeal -/- 5 -/- 5 -/- Oat porridge;A00EQ;A00EQ#F02.A0F7Y$F04.A000G
1;BISCUITS (COOKIES) -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;BISCUITS, SWEET, WHEAT -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Viktorija ir partneriai, UAB -/- Biscuits of wheat flour -/- 6 5 -/- 6 5 -/- Biscuits, sweet, wheat wholemeal;A00AA;A00AA#F02.A06DN$F04.A001N$F12.A009B
1;BISCUITS WITH GRAINS -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Javine, UAB -/- wheat flour, maize, palmy fat, wheat bran, rapse vegetable oil, potatoes starch, milk powder,salt, emulsier soy lecithin, -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X#F04.A003X$F04.A004P$F04.A000T$F04.A02PJ$F04.A047V$F04.A011F$F04.A036V;A009X#F02.A06DN$F12.A009B
1;BISCUITS WITH GRAINS -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Javine, UAB -/- wheat flour, maize, palmy fat, wheat bran, rapse vegetable oil, potatoes starch, milk powder, -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X#F04.A003X$F04.A004P$F04.A000T$F04.A02PJ$F04.A011F$F04.A036V;A009X#F02.A06DN$F12.A009B
1;BISCUITS WITH GRAINS -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Javine, UAB -/- wheat flour, maize, palmy fat, wheat bran, rapse vegetable oil, potatoes starch, milk powder,salt, emulsier soy lecithin -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X#F04.A003X$F04.A004P$F04.A000T$F04.A02PJ$F04.A047V$F04.A011F$F04.A036V;A009X#F02.A06DN$F12.A009B
1;BISCUITS (COOKIES) -/- Not in list -/- -/- -/- Processed -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;BISCUITS SECS, -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;BISCUIT AU BEURRE, BIO -/- Not in list -/- Organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X#F21.A07SE;A009X#F02.A06DN$F12.A009B
1;BISCUITS GÂTEAU -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;BISCUITS POUR LE PETIT DÉJEUNER, PÉPITES CHOCOLAT, ALLÉGÉ EN SUCRE -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009Z;A009Z#F02.A06DN$F04.A0C6B$F12.A009B
1;MINI BISCUITS AU LAIT -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009Y;A009Y#F02.A06DN$F12.A009B
1;TARALLUCCI BISCUITS -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;BISCUITS AU BEURRE -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Butter biscuits;A009Y;A009Y#F02.A06DN$F12.A009B
1;BISCUIT AU BEURRE -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Butter biscuits;A009Y;A009Y#F02.A06DN$F12.A009B
1;BICUITS SECS, -/- Not in list -/- Non-organic production -/- No information -/- Processed -/- 6 5 -/- 6 5 -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;SPECULAAS -/- Not in list -/- Non-organic production -/- -/- Processed -/- Speculaas;A00AD;A00AD#F02.A06DN$F12.A009B
1;BISCUIT -/- Not in list -/- Non-organic production -/- -/- Processed -/- Biscuits, sweet, plain;A009X;A009X#F02.A06DN$F12.A009B
1;BISCUIT -/- Not in list -/- Non-organic production -/- -/- Processed -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;BISCUIT WITH CINNAMON -/- Not in list -/- Non-organic production -/- -/- Processed -/- Biscuits (cookies);A009X#F04.A019V;A009X#F02.A06DN$F12.A009B
1;JAM CREAM BISCUITS -/- Not in list -/- -/- -/- Unknown -/- 6 5 -/- Biscuits, cream filling;A00AE#F04.A01MM;A00AE#F02.A06DN$F12.A009B
1;JAM CREAMS -/- Not in list -/- -/- -/- Unknown -/- 6 5 -/- Biscuits, cream filling;A00AE#F04.A01MM;A00AE#F02.A06DN$F12.A009B
1;BISCUITS -/- Not in list -/- -/- -/- Unknown -/- 6 5 -/- Biscuits, sweet, plain;A009X;A009X#F02.A06DN$F12.A009B
1;COCKTAIL CRACKERS -/- Not in list -/- -/- -/- Unknown -/- 6 1 -/- Biscuits, salty;A005Y;A005Y#F02.A0ERA
1;BISCUITS -/- Not in list -/- -/- -/- Unknown -/- 6 5 -/- Biscuits (cookies);A009X;A009X#F02.A06DN$F12.A009B
1;BISCUITS -/- Not in list -/- -/- Plastic/plastic film -/- Cooking in air (Baking) -/- 10493870 -/- Biscuits (cookies);A009X#F19.A07PR;A009X#F02.A06DN$F12.A009B
1;A MIX OF BISCUITS AND STICKS, SALTY -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Pauly Snack mix -/- Pauly GmbH and co -/- hard biscuits for general population -/- 6 1 -/- Sticks, salty;A00FG;A00FG#F02.A0ERA$F04.A042P
1;BISCUITS, SALTY -/- Not in list -/- -/- -/- Cooking in air (Baking) -/- Ritz crackers -/- Kraft foods -/- Hard biscuits For general population Wheat flour, veg fat, sugar, ammoniumhydrogen carbonate, sodium hydrogen carbonate, glukose fructose sirup, salt (1 7%) malt from barley -/- 6 1 -/- Biscuits, salty;A005Y#F04.A003X$F04.A036N$F04.A0BY6$F04.A047R;A005Y#F02.A0ERA
